"title","rating","date","text","route","scope","class"
"Ekonomis namun tepat waktu","40"," ","Citilink menjadi salah satu alternatif pilihan maskapai yang kami sukai, karena harganya yang cukup murah, namun pelayanan dan ketepatan waktu masih memuaskan. Sekalipun tidak ada hiburan TV dalam pesawat dan makanan perlu membayar, namun sesuai dengan nilai yang harus dibayarkan.","Jakarta - Surabaya","Domestic","Economy"
"pelayanan yang bagus","40","Agustus 2017","Pelayanan bagus dan ramah Pesawat bersih Pesawatnya nyaman Ruang kaki cukup luas Mudah saat checkin barang","Denpasar - Surabaya","Southeast Asia","Economy"
"Tarif OK, penerbangan OK","40","Maret 2017","Jadi maskapai langganan tiap pergi kemana aja, setelah kecewa berat ama si singa. Cocok ama slogannya Better fly Citilink","Jakarta - Surabaya","Domestic","Economy"
"Cuku Bagus","30"," ","Kembali menggunakan si hijau menuju kota buaya. Pelayanan cek ini memuaskan dan mengakomodir member GMF. Selanjutnya merasakan delay satu jam. Perjalanan menuju Surabaya lumayan mulus. Hanya goncangan dan cara pilot membawa pesawat kurang ok. Secara umum pelayanan memuaskan","Balikpapan - Surabaya","Domestic","Economy"
"Ke Yogyakarta dengan Citilink tiba 5 menit lebih awal !","50","Agustus 2017","Ini adalah pengalaman pertama saya terbang ke Yogyakarta menggunakan Citilink. Sebelumnya kami sudah pernah menggunakan Citilink untuk ke tujuan lain. Pengalaman kali ini adalah saya tiba 5 menit lebih awal dari jadwal. Penerbangan sangat lancar. Profesionalisme kru, pilot, dan awak kabin sangat terasa.","Jakarta - Yogyakarta Region","Domestic","Economy"
"Tepat Waktu, No delay","50","Oktober 2016","Dilihat dari luar aja adem. soalnya warnanya hijau yakann (ini sebenarnya ga penting). Penerbangan dengan maskapai citilink memang memuaskan. tepat waktu, ga delay (udah beberapa kali naik maskapai ini belum pernah kena delay). Trus mbak pramugarinya perhatian lohh, walaupun bukan aku yang dibantu, tapi ngeliat mbaknya membantu orang lain tanpa pilah pilih itu jauh lebih baik daripada penampilan (yang sering diutamakan pramugari). Oke lah pokoknya.","Medan - Jakarta","Domestic","Economy"
"punya indonesia","40","Desember 2016","ini adalah penerbangan kedua saya setelah pernikahan saya. dan saya memilih citilink karena maskapai ini milik indonesia, pak wakil presiden pun naik ini dan sangat jarang ditemui bagasi hilang, bagasi rusak atau kecelakaan penerbangan. toh mereka juga waktu itu punya pesawat yang baru semua. jadi kenapa tidak piih citilink.","Jakarta - Surabaya","Domestic","Economy"
"Penerbangan selalu tepat waktu, pelayanan dalam pesawat sangat memuaskan. recomended untuk penerbangan dalam negeri","40","November 2016","Penerbangan selalu tepat waktu, pelayanan dalam pesawat sangat memuaskan. recomended untuk penerbangan dalam negeri.","Jakarta - Balikpapan","Domestic","Economy"
"Perjalanan HLP - PLB","30","Agustus 2017","Antrian di check in cukup ramai, untung ada fasilitas web check in yang dibantu petugas dari Citilink. Perjalanan dimulai tepat waktu. Dan seperti biasa mendarat dengan mulus. Bravo untuk yang satu ini bagi Citilink.","Jakarta - Palembang","Domestic","Economy"
"Harga Termurah Untuk Rute Penerbangan Jayapura - Makassar","30","Agustus 2017","Saya merasa beruntung karena bisa mendapatkan harga tiket Citilink untuk rute penerbangan Jayapura - Makassar dengan harga yang sangat murah yaitu Rp. 990.000. Saya terbang dari Jayapura pada hari Minggu tanggal 27 Agustus 2017, pukul 10.05 WIT. Harga ini lebih murah dibandingkan harga tiket maskapai lainnya untuk rute yang sama pada hari yang sama. Harga ini juga lebih murah dibandingkan rute sebaliknya yakni Makassar - Jayapura, dimana saya harus membeli tiket Citilink dengan harga Rp. 1.475.000 pada tanggal 18 Agustus 2017.  Pelayanan dari para pramugari Citilink cukup baik dan ramah. Informasi dari pilot juga cukup baik. Harga makanan dan minuman dalam penerbangan relatif terjangkau. Hanya saran saya, menu makanan sebaiknya dibuat lebih variatif, sehingga penumpang bisa mendapatkan lebih banyak pilihan makanan.","Jayapura - Makassar","Domestic","Economy"
"Low Cost yang Cukup Nyaman","40","November 2016","Penerbangan lowcost yang nyaman dan sangat jarang delay. Pelayanan dari kru darat maupun udaranya baik. Selain itu, bisa melakukan pemesanan makanan juga baik sebelum pnerbangan dan juga pada saat penerbangan. Selain itu, walaupun low cost, Citilink memberikan poin bagi para member GarudaMiles.","Jakarta - Lombok","Domestic","Economy"
"Murah tapi pelayanan OKE","50","Maret 2017","Sudah beberapa kali berpergian dengan Maskapai ini pelayanan oke, jadwal terbang selalu on time meleset juga hanya beberapa menit saja... kadang memberikan promo potongan harga tiket dan juga diskon merchant di beberapa lokasi..","Jakarta - Surabaya","Domestic","Economy"
"masuk angin dikasih tolak angin dr pramugari","50","Agustus 2017","Lagi nda fit, leher sakit, sebelumnya di suatu acara ktemu pak irwan bosnya sidomuncul dikasih tolak angin, benar langsung sembuh, di pesawat krn ac kumat lagi, sy liat di magazine ada tolak angin, minta sm pramugari, stock kosong, , tapi dikasih free dr pramugari, trima kasih sy lupa namanya,  Citilink makin oke, pesawat baru, bersih, benar2 interiornya bagus, nda butek dibanding s#iwijaya, malahan sy lbh nyaman naik citi dr garuda, toh entertaintmentnya garuda kurang menarik, koleksi lagunya nda masuk akal, koleksi filmnya lumayan, tapi layar multimedianya payah susah navigasi (garuda) better b#tik air,,  Entertainment , b#atik air lbh oke drpd garuda, atau mgkn tergantung rutenya ya , kalo ke daerah disesuaikan,,,underestimate nih wkwkw  Next sy prefer citi terutama flightnya dr jakarta jam 14, sy tdk suka berangkat pagi krn repot tergesa2 ke bandara,","Jakarta - Kendari","Domestic","Economy"
"Okeeee...","40","April 2017","Ini ulasan untuk pengalaman penerbangan kami 25 April 2017 dengan Citilink sekembalinya kami dari liburan rutin di Bali di tahun 2017. QG 647 DPS-SUB seat 4A,4B,5A,5B, penerbangan tepat waktu, pelayanan oke, kenyamanan juga oke. Kami kembali memberikan penilaian cukup puas dengan Citilink :)","Denpasar - Surabaya","Southeast Asia","Economy"
"CITILINK Low Cost Airline yang Aneh","30"," ","Penerbangan QG9542 siang itu merupakan penerbangan yang cukup menyenangkan karena tepat waktu dan berjalan dengan baik. Namum, selama penerbangan tidak ada hiburan di dalam pesawat, pada saat iseng melihat menu makanan yang dijual di dalam penerbangan, saya langsung tidak tertarik dengan menu makanan yang pilihannya sedikit dan harganya yang kurang bersahabat.  Dalam penerbangan saingannya QZ atau XT, saya biasanya bisa membeli dua sampai tiga menu makanan yang bisa saya nikmati selama perjalanan, bahkan makanan bisa dipesan melalui website, sedangkan Citilink tidak bisa. Dengan harga tiket yang tidak tergolong murah dan dengan harga makanan yang tidak bersahabat, saya agak meragukan julukan ""low cost airline"" untuk maskapai hijau ini.  Hal yang tidak menyenangkan juga terjadi di CGK setelah turun dari pesawat. Terminal 1C kedatangan terkesan biasa saja, agak semerwut karena suasana siang itu cukup ramai, ditambah lagi bagasi yang cukup lama keluar. Hampir 35 menit saya menunggu bagasi yang hanya 1 koper saja dan orang - orang berkerumun di sekitar conveyer karena saat itu, conveyer untuk penumpang Jambi digabung dengan penumpang asal Surabaya.","Jambi - Jakarta","Domestic","Economy"
"Tanpa delay!","40","Agustus 2017","Senang dengan pelayanan yang diberikan oleh citilink ini. Penerbangan yang tepat waktu menjadi lebih tenang. Ketika check-in bagasi sangat dipermudah, karena waktu itu saya mengalami banyak kendala dimana harus beberapa kali ke counter check-in karena barang tidak bisa masuk dalam kabin. Di dalam pesawat keadaannya bersih dan nyaman. Memuaskan!","Medan - Yogyakarta Region","Domestic","Economy"
"Penerbangan Nyaman Tapi Delay","30","Agustus 2017","Sejujurnya saya puas dengan layanan selama di pesawat. Kursi dan kebersihan lumayan. Keramahan pramugari juga menyenangkan. Baik take-off dan landing semuanya lancar dan nyaman. Saya juga bisa self check-in di adi tsujipto jadi praktis dan efisien waktu.  Sangat disayangkan karena waktu itu jadwal penerbangan saya pukul 21.00 tetapi dikatakan delay sampai 21.45. Tapi ternyata sekitar jam 10-an baru masuk pesawat. Penerbangan kami jadi penerbangan terakhir di terminal 1 malam itu, saya sampai lihat 2 gate lain dikunci dan ruang tunggu kosong, store2nya juga sudah sampai ditutup semua. Padahal kalau bukan karena delay-nya, saya cukup puas dengan yang lain-lainnya.","Yogyakarta Region - Jakarta","Domestic","Economy"
"Landing Yang Sangat Soft","50","Agustus 2017","Selalu memilih CITILINK dari dulu. Jarang banget delay, kebanyakan selalu sesuai schedule. Kebetulan saya orang yang sangat takut untuk naik pesawat dan saya selalu mempercayakan CITILINK & Garuda untuk mengantar saya dengan selamat sampai dengan tujuan. Pendaratan yang sangat mulus. Bahkan saya saja tertidur sejak sebelum take off dan sampai pesawat sudah parkir, saya masih tertidur pulas. Benar"" landing yang tidak terasa. Terima kasih CITILINK.","Palembang - Jakarta","Domestic","Economy"
"Budget Airline Yang Bagus","40","Maret 2017","Maskapai budget yang bisa dibilang bagus, karena merupakan anak pesawat Garuda. Kalaupun harga murah, bukan berarti pelayanannya murahan. Penerbangan bisa dibilang tepat waktu. Semoga saja tetap seperti itu. Yang enaknya bila terbang dengan Citilink, kita bisa mendapatkan poin GFF yang sama dengan Garuda. Jadi kita tidak perlu membuat 2 members. Cukup gunakan satu GFF dapat memperoleh poin Citilink dan Garuda","Jakarta - Batam","Domestic","Economy"
"Terbang ke Belitung dengan Citilink","40","Agustus 2017","Perjalanan kami dengan menggunakan citilink dari Jakarta menuju Belitung lumayan mulus dan cukup lancar, hanya saja pada saat keberangkatan kami harus pindah-pindah terminal dikarenakan pesawatnya beda terminal. Tapi secara keseluruhan cukup menyenangkan.","Jakarta - Belitung Island","Domestic","Economy"
"Dengan terbang harga murah, namun layanan tidak kalah dengan penerbangan lainnya yang kelas atas","40","Agustus 2017","Rata-rata jadwal penerbangan hampir on time, jadi saya jarang mengalami delay pesawat, dibanding dengan salah satu maskapai penerbangan di Indonesia, yang beberapa kali membuat saya kecewa, serta walaupun harga lumayan ekonomis tapi pelayanan crew pesawat juga sangat ramah, pokoknya gak membuat saya kapok dah naik Citilink","Jakarta - Denpasar","Asia","Economy"
"nyaman","50","Januari 2017","maskapai yang pelayanan dan fasilitasnya tidak kalah dengan garuda indonesia ini sangat direkomendasikan untuk kalian yang ingin bepergian keluar kota.","Jambi - Yogyakarta Region","Domestic","Economy"
"Waktunya Tepat","50","Agustus 2017","Keberangkatan dan kedatangannya waktu tepat, Kursinya nyaman dekat jendela, Makanannya hangat dan enak, Pramugarinya sangat ramah.","Surabaya - Lombok","Domestic","Economy"
"On time","50"," ","Penerbangan kali ini sangat bagus dan memuaskan. Boarding cukup cepat serta on time. Berangkat on time. Sampai on time. Pelayanan bagus. Flight nyaman sekali tanpa ada gangguan cuaca. Pendaratan sangat lembut.","Denpasar - Jakarta","Southeast Asia","Economy"
"Pertama terbang","30","Agustus 2017","Ya lumayan flight dengan Citilink, harap jadi perhatian tidak tersedia kelas bisnis hanya ada kelas ekomnomi, tidak tersedia free makanan, dan tidak tersedia hiburan dalam pesawat.","Jakarta - Malang","Domestic","Economy"
"jika tidak terbang dengan Garuda, pilihlah Citilink","30","Juli 2017","harus saya akui, jika tidak terbang dengan garuda, saya akan pakai citilink dibanding maskapai lainnya. pertimbangannya: masih satu manajemen dengan garuda, bahkan bisa dipesan dari website garuda, on time skedul, dan landing yang hampir selalu mulus, serta pesawat yang terawat. saya ingin memberikan bintang 4, hanya saja, saya pernah dua kali mengalami kejadian pesawat nya bergetar saat di tengah perjalanan. saat pertama, pilot memutuskan landing darurat di banjarmasin dan sy harus mengambil opsi ke Sby dulu lanjut ke Jkt karena tdk ada lagi pswt yg langsung ke Jkt hari itu. Proses reskedulnya tidak mulus karena kami hanya diberi opsi menginap dan baru besok terbang ke Jkt tanpa opsi lain. Akhirnya setelah menemui langsung petugas counter ada opsi terbang ke Sby dulu baru ke Jkt pada hari itu juga. Yang kedua saat terbang menuju Sby, saya merasa pesawat bergetar juga namun sy lihat pilot tidak mengambil tindakan apa2. saya lihat penumpang lain juga tidak aware. Akhirnya saya temui pramugari dan saya sampaikan kalau pesawat bergetar dan ternyata pramugari sudah tahu dan melaporkan kembali ke pilot. Sy merasakan pesawat turun ketinggian namun tidak berubah arah. Akhirnya getaran itu tidak timbul lagi dan kami tetap landing sesuai jadwal. Terus terang ada sedikit trauma, tapi saya lebih memilih citilink dibanding maskapai swasta lain. Mudah2an tidak terjadi lagi kejadian tersebut.","Balikpapan - Surabaya","Domestic","Economy"
"nice flight","40","Juli 2017","saya terbang bersama istri serta bayi. boarding terlambat hampir satu jam karena pesawat dari tujuan sebelumnya datang terlambat. waktu boarding cukup lama dan ada sedikit hal yang menurut saya harus diperbaharui, yaitu urutan memasuki pesawat. ini pertama kali saya terbang dengan citilink dengan mengajak serta anak saya yg masih bayi. dan di penerbangan lain saya sempat merasakan kalau penumpang dengan bayi didahulukan untuk memasuki kabin pesawat dan tidak di penerbangan ini. saya rasa urutan penumpang dengan bayi lebih awal ini hal yang bagus dan bisa ditingkatkan di maskapai ini. pelayanan serta keramahan selalau saya rasakan dalam penerbangan ini. saya juga sempat membeli makanan dalam flight ini karena menunggu pesawat terlambat selama itu ternyata bikin lapar hahaha. rasa makanan cukup enak walaupun porsinya memang sedikit. sedikit masukan, sepertinya tidak semua seat berisi daftar menu yang ada di pesawat, awalnya saya kira tidak ada sama sekali, tapi setelah lihat sekeliling ternyata ada yg bawa, entah dia minta atau memang ada di seatnya. dan tentunya tidak ada daftar merchandise yang bisa di beli, ini juga entah punya merchandise atau tidak.  eit hampir lupa. waktu check in juga ada kendala. check in counter baru buka 90 menit sebelum flight. sudah banyak sekali penumpang yang menunggu untuk check in saat itu, padahak pada print tiket waktu beli di wanti wanti untuk check in paling lambat 90 menit sebelum boarding, ini baru buka, gimana mau paling lambat.","Bandung - Denpasar","Asia","Economy"
"Pertama kali terbang dengan Citilink","30","Juli 2017","Ini merupakan pengalaman pertama saya terbang dengan Garuda Citilink. Saya mengambil penerbangan Jakarta - Denpasar pada tanggal 14 Juli 2017 pukul 16.40 dan Denpasar - Jakarta tanggal 25 Juli 2017 pukul 22.00. Sebagai low cost airline seperti Air Asia, Garuda Citilink tidak menyajikan makanan/minuman. Penerbangan tepat waktu, baik dari Jakarta menuju Denpasar ataupun sebaliknya, dan awak pesawatpun ramah-ramah. Mungkin lain kali akan mencoba lagi terbang dengan Citilink.","Jakarta - Denpasar","Asia","Economy"
"Low Cost Airline yang sangat bagus","40","Juli 2017","Saya memilih citilink karena jam penerbangan yang pas dan harga yang lebih murah daripada Garuda. Proses check in lancar dan cepat, dibantu oleh staff yang ramah. Di dalam pesawat pramugari terlihat sangat serius mengenai keselamatan dan keamanan pesawat.Namun pengumuman dalam bahasa inggris yang buruk sehingga tidak dapat dimengerti. Mendarat dengan mulus dan bagasi tidak ada yang rusak maupun hilang. Overall, penerbangan yang mulus dan memuaskan","Surabaya - Jakarta","Domestic","Economy"
"penerbangan on time tetapi bagasi ditinggal","30","Juli 2017","Penerbangan ini ontime dan tiba lebih cepat dari jadwal yang sudah ditentukan, namun sayang sekali, bagasi semua penumpang transit dari penerbangan sebelumnya dari Lombok, tertinggal di Surabaya.","Surabaya - Jakarta","Domestic","Economy"
