"title","rating","date","text","route","scope","class"
"Everyone now can fly","50","Februari 2017","Maskapai yg termasuk low cost airlines banget. Harga terjangkau bagi masyarakat indonesia yang belum pernah pergi ke luar negeri. Walaupun termasuk LCC tapi servicenya so nice banget, staff yg so friendly and kindly. I think Airasia airlines clean enough. Im so comfort flight with it, no worry. Saya sangat berharap banget promo tidak hanya bisa digunakan ke asia, australia, cina tp juga sampe eropa..","Surabaya - Kuala Lumpur","Southeast Asia","Economy"
"LCC Favourite saya dan keluarga","50","Februari 2017","Airasia ini, adalah maskapai andalan saya. Apalagi promo-promo yang menarik hati. membuat saya biasa berkeliling nusantara ataupung luar negeri dengan sangat hemat. Ditambah staff di bandara maupun di saat penerbangan yang sangat informatif.  Semoga tahun ini penerbangan murah tambah banyak. AMIN!!!!","Denpasar - Bangkok","Southeast Asia","Economy"
"Terbang pertama kali naik Pesawat dan Pertama kali nya juga ke luar negeri","50","Februari 2017","Terbang ke Luar negeri dengan AirAsia, Saya Mendapat Pengalaman dan meninggalkan kesan amat baik. AirAsia selalu menyediakan Program promo yang menarik, dan tentu nya Aman bagi kita semua. Sesuai dengan slogan nya ""NOW, EVERYONE CAN FLY"" Maju terus AirAsia :)","Jakarta - Singapore","Southeast Asia","Economy"
"Terbang Ke Bali Pertama Berkat Air Asia","40","April 2016","Maskapai favorit banyak orang ini akhirnya juga saya pakai untuk terbang ke Bali yang pertama kali, pelayanan ramah, on time, dan murah.","Yogyakarta Region - Denpasar","Asia","Economy"
"LCC ter favorit","40","Mei 2016","Dengan air asia saya bisa menjelajahi asia dengan mudah dan murah, namun tidak murahan, selalu ada promo dari air asia selalu menjadi poin tersendiri, rajin menengok websitenya, jika beruntung bisa mendapatkan harga termurah bahkan gratis. Kabin kru yang ramah, makanan lezat (nasi lemaknya enak). Meski LCC, terbang dengan AA sangat nyaman.","Jakarta - Kuala Lumpur","Southeast Asia","Economy"
"Penerbangan yang Tepat Waktu","30","Maret 2017","Penerbangan ini tepat waktu. Kru diatas pesawat juga sangat membantu dan ramah. Saya memesan makanan diatas pesawat, makanan disajikan dalam keadaan masih hangat.","Jakarta - Kuala Lumpur","Southeast Asia","Economy"
"wonderful","40","Februari 2017","Penerbangan yang bagus. Tidak delay. Makanan di pesawat enak. Pramugarinya ramah dan care. Sangat bagus untuk penerbangan ekonomi","Johor Bahru - Surabaya","Southeast Asia","Economy"
"GOOD","40","Februari 2017","Pesawat yang bagus untuk kelas ekonomi. Tidak delay dan sangat cooperatif. Saat check in kita bisa menggunakan layanan check in mandiri yang sangat membantu agar tidak antri panjang. Bagasi atas paling belakang tidak bisa digunaka. Jadi harus ikut bagasi kursi yang lain. Makanan pesawatnya enak-enak.","Surabaya - Johor Bahru","Southeast Asia","Economy"
"Trip Malaysia","40","Mei 2016","Perjalanan saya mulai bersama rekan sekerja di tanggal 23 mei 2016 dan itu liburan kedua saya keluar negeri persiapan beli tiket jauh-jauh hari harganya pada saat itu PP idr500.000 ribuan... hal yang pertama saya perhatikan adalah pramugaranya yang ganteng banget ada satu pramugara yang jadi perhatian saya setiap kali dia melewati seat saya. untuk makanan saya hanya mencium aromanya saja karena pada saat itu saya membawa ringgit terbatas tetapi selebihnya pelayanan ok.","Jakarta - Kuala Lumpur","Southeast Asia","Economy"
"SUB-DPS :D","30","Juni 2016","Kali ini ulasan untuk pengalaman penerbangan kami untuk liburan rutin kami di Bali pada tanggal 23 Juni 2016 yang lalu dengan menggunakan AirAsia XT 7628 SUB-DPS pk 7.30 :D  Penerbangan seperti biasa, tingkat kepuasan sama dengan beberapa ulasan kami sebelumnya, cukup nyaman, kami duduk di seat 6D,6E,6F. Pelayanan cukup baik, kebersihan di dalam pesawat cukup baik. Namun sayangnya semenjak sekitar Agustus 2016 hingga sejauh saya menulis ulasan ini, rute penerbangan AirAsia SUB-DPS sementara ditiadakan...","Surabaya - Denpasar","Asia","Economy"
"Penerbangan Pertama","40","Maret 2016","Harga tiket dan fasilitas sangat memuaskan. Customer Service sangat cekatan, dan cepat tanggap. Pelayanan di dalam pesawat juga bagus.","Yogyakarta Region - Singapore","Southeast Asia","Economy"
"Delay 1 jam krn bandara dipakai latihan militer","40","Februari 2017","Selama beberapa kali naik airasia cukup puas dengan pelayanannya, tetapi untuk bagasinya kalau bisa ditambahkan biar bisa membawa barang banyak. Dan airasia cukup selektif dan tertib kalau utk masalah bagasi","Yogyakarta Region - Jakarta","Domestic","Economy"
"Penerbangan Internasional Pertama yang Nyaman bersama Air Asia","50","Oktober 2016","Saya sering bepergian menggunakan Air Asia untuk perjalan domestik. Untuk pertama kalinya saya pergi dari Kuala lumpur ke Incheon. Pesawat berangkat dan tiba tepat waktu. Makanan di pesawat pun murah dan beraneka. Kamar mandi bersih dan nyaman. Meskipun ekonomi, kursi nyaman dan space lumayan luas. Dengan harga yang sangat murah, saya bisa bertamasya ke Korea. Thank you Air Asia!","Kuala Lumpur - Seoul","North Asia","Economy"
"penerbangan murah namun berjualitas","50","Januari 2017","jadwal penerbangan pagi sangat membantu saya utk menghemat waktu.. dan menambah jam liburan saya ,, selain itu para cabin crew yg ramah membuat saya nyaman selama penerbangan ......sayang nya tak ada fasilitas wifi","Denpasar - Bandung","Southeast Asia","Economy"
"Pramugara dan Pramugari yang Ramah","50","Februari 2017","Beberapa maskapai penerbangan sangat nyaman, Air Asia salah satunya. Senyum lebar dan sapaan dari crew membuat suasana pagi hari tampak lebih cerah.","Yogyakarta Region - Balikpapan","Domestic","Economy"
"pengalaman terbaik seumur hidup","50","September 2016","Krn penasaran dgn air asia, sy coba dr bali ke jkt, dgn rate 300rb, sama saja fgn airline lokal lainnya, tapi apa yg sy peroleh dgn 300rb, sgt melampaui ekspektasi saya.  1. Krn nomor kursiku 14, saat panggilan sy dipersilahkan di barisan berbeda dan masuk duluan dgn bbrp penumpang (belasan??) tanpa grasa grusu, ini sy terkesan 2. Masuk ke cabin, pesawat sangaaatt bersihhhhhhhh,,, mgkn krn armada baru dindingnya putih, jok merah, kontras dan sgt memuaskan mata, smua bagian bersih, beda dgn pengalaman sy selama ini, airlines lokal bahkan luar macam cathay, turkish, dsb, blum pernah dapat pesawat sebersih ini 3. Ada entertainment, tdk jenuh dlm perjalanan 4. Bisa pesan makanan, dbanding airlines lain, ini istimewa 5. Pas ultah cimb air asia, ini yg sgt berkesan, penumpang yg berulang thn hr itu dipanggil ke depan, diberi boneka tedy bear, cup cake, voucher melawai 500rb dan kipas karton dan kartu big point,,, awalnya sy trima nasib aja, rasa2nya nda mungkin bisa dpt hadiah2 kecil tsb, ternyata smua penumpang juga dikasih, , meski tdk dpt tedy bear dan cup cake, tapi its oke, ini luar biasa, saat itu seorang staff memandu acara di depan, kmudian kita nya yikan happy birthday dan mengangkat kipas air asia bigpoint ut pemotretan,, pengalaman ini sgt berkesan, krn kebanyakan penumpang adalah bule (uni emirate), setiba di jkt sy minya voucher melawainya, sy bagi2 ke teman2, ut pembelian kacamata min 1,2jt lunayan dpt potongan 500rb, bahkan bisa gunakan 2 voucher ut lensa saja dan gagang saja,  Berikutnya sy akan liburan lagi dan usahakan naik air asia di hr ultahnya,, pembaca silahkan cek ultah cimb air asia kapan, dijamin selama perjalanan tdk akan membosankan,","Denpasar - Jakarta","Southeast Asia","Economy"
"penerbangan yogya jakarta","30","Januari 2017","sempat delay 1 jam, tapi untuk kebersihan dan keramatamahan pramugara/ri di pesawat, untuk kebersihan terjaga dengan baik","Yogyakarta Region - Jakarta","Domestic","Economy"
"Air Asia","40","Juni 2016","ini pertama sekali saya ke penang naik air asia, ternayata air asianya bersih dan nayamn, toiletnya juga bersih","Medan - Penang","Southeast Asia","Economy"
"Penerbangan","40","Juni 2016","Penerbangan ke bangkok dengan waktu yang cukup membosankan 2 jam, tetapi di pesawat sangat bersih dan apalagi kamar mandinya , cuma emang agak sempit untuk duduknya , tq","Medan - Bangkok","Southeast Asia","Economy"
"Nyaman, Praktis dan Hemat","40","Januari 2017","Air Asia merupakan Airline favorit saya dari segi harga, namun ternyata tidak hanya murahnya saja yang dijual akan tetapi fasilitas yang didapatkan juga tidak kalah dengan maskapai BUMN milik pemerintah. Pemesanan tiket yang sangat mudah juga menjadi pertimbangan utama saya kenapa saya lebih suka memilih Air Asia. Dari leluasanya kita memilih tempat duduk sesuai yang kita inginkan sampai dengan memilih makan favoritpun, Air Asia bisa memenuhinya. Salut Air Asia!!","Surabaya - Johor Bahru","Southeast Asia","Economy"
"penang","40","Januari 2017","pelayanan boleh dan tidak buruk, bandaranya bersih dan nyaman buat ddk atau ngopi, ruang tungguny oke","Penang - Medan","Southeast Asia","Economy"
"Bersih dan nyaman","40","Desember 2016","pesawatnya bersih dan nyaman , kamar mandinya juga bersih, tetapi jarak kursi nya yang tidak hot seat agak sempit, tapi karena penerbangan ekonomis oke lar, tidak menjadi masalah","Medan - Bangkok","Southeast Asia","Economy"
"Murah tetapi tidak murahan","40","Januari 2017","airasia merupakan salah satu maskapai yang cocok untuk digunakan ketika ingin mencari tiket murah, namun dengan pelayanan yang sangat baik. hanya saja di juanda surabaya untuk naik ke pesawat sangat jauh sekali. pertama para penumpang akan diantarkan dengan menggunakan bis lalu turun dai bis penumpang masih harus jalan lumayan jauh untuk naik ke lantai 2 bandara juanda dan baru masuk ke pesawat dengan menggunakan garbarata. penerbangan juga sempat mengalami delay selama kurang lebih 30 menit, sehingga penumpang menunggu cukup lama di dalam pesawat sebelum akhirnya pesawat bergerak.","Surabaya - Jakarta","Domestic","Economy"
"Best Flight Crew","50","Desember 2016","Penerbangan yang sangat menyenangkan bersama air asia , awak kabin yang ramah , kursi yang nyaman menjadi alasan tepat untuk menjadikan air asia pilihan terbaik teman perjalanan anda","Yogyakarta Region - Kuala Lumpur","Southeast Asia","Economy"
"pelayanan yang TOP","50","Oktober 2016","penerbangan yang nyaman, tapi saya dapat seat nya di row paling belakang karena saat itu sedang cuaca buruk, beberapa kali ada pemberitahuan tentang cuaca buruk. tetapi karena pelayanan yang memuaskan, liburan saya ke bangkok tidak mengecewakan","Jakarta - Bangkok","Southeast Asia","Economy"
"Terbang Dengan Air Asia Berasa Di Alam Yang Segar","50","Maret 2016","Terbang bersama Air Asia sangat nyaman,AC nya yang segar dan kapasitas tempat duduknya yang luas..Pramugari dan Pramugara nya juga ramah ramah dan juga makanan dan minumannya yang tergolong sangat murah.Suka sekali naik bersama Air Asia....kemana pun saya pergi tetap bersama Air Asia.","Semarang - Singapore","Southeast Asia","Economy"
"Not to bad for low cost carrier airlines","30","Maret 2016","Air asia merupakan pesawat pertama yang saya tumpangi saat melakukan perjalanan ke thailand 2013 yang lalu.Perjalanan ini merupakan perjalan pertama saya dengan teman2, secara kita mah backpackeran aja..Namanya juga nekad traveller, yg pasti kita nyarinya yg tiket promo dong ya. Dan kebetulan kita memutuskan untuk naik air asia. Untuk ukuran low cost carrier airlines, menurut saya air asia not so bad lah ya..Dibanding dengan low cost carrier yang lain, menurut saya air asia masih mending dari pas take off maupun landing. Soalnya saya pernah naik singa dan take off maupu landingnya horor :'( tapi gak pernah kapok make low cost carrier airlane :p","Jakarta - Bangkok","Southeast Asia","Economy"
"Maskapai berbiaya rendah dengan tambahan biaya tersembunyi","30","Januari 2017","Pramugarinya ramah, penerbangan tidak delay, tetapi air asia mengharuskan biaya tambahan jika kita memilih kursi, tidak seperti maskapai lain yang gratis","Denpasar - Jakarta","Southeast Asia","Economy"
"You can fly","50","September 2016","Ini bukan kali pertama saya berpergian dengan Airasia. Saya salah satu mahasiswa jogja yang berasal dari medan, tiap semester saya selalu menantikan tiket promo dari airasia, karena harganya bisa gila-gilaan, bisa hemat hampir 50%. saya bersyukur sekali mengetahui ada maskapai yang langsung ke medan tanpa transit dulu. pokoknya saya senang sekali terbang bersama airasia, harganya bikin semua orang dapat terbang. terima kasih, airasia.","Medan - Yogyakarta Region","Domestic","Economy"
"KUL-SUB :D","40","Maret 2016","Kali ini ulasan kami untuk pengalaman penerbangan dengan AirAsia untuk penerbangan dari Kuala Lumpur ke Surabaya 8 Maret 2016 yang lalu. No penerbangan AK362 pk 18.30 PM. Kami sekeluarga berangkat dari KLIA 2, penerbangan tepat waktu, nyaman dan lancar sampai di Juanda, Surabaya pk 20.05 PM waktu setempat. Penerbangan nyaman, pelayanan oke, kami cukup puas :)","Kuala Lumpur - Surabaya","Southeast Asia","Economy"
"Very Soft Landing Bali","40","Agustus 2016","Saya mengalami delay hingga 45 menit, namun petugas land crew dan air crew sangat sigap dalam menangani keterlambatan pesawawat. take off yang sangat halus, dan juga landing yang sangat nyaman hinga tidak terasa bahwa pesawat sudah menyentuh landasan, sempat beberapa kali berputar di langit bali untuk menunggu giliran mendarat","Yogyakarta Region - Denpasar","Asia","Economy"
"flight ? everyone can buy. thanks airasia","40","Januari 2017","terimakasih airasia, telah banyak mengeluarkan promo2 nya. dengan maskapai ini saya bisa sering terbang saat liburan datang. maskapai ini memang murah tapi kualitas layanan saya kira sangat baik yaa. bisa kita rasakan dari ketepatan waktu keberangkatan, layanan pramugari yang cantik dan berwibawa di cabin, kemudian parkir pesawat yang tidak terlalu jauh dari gate, ada layanan penjemputan penumpang dari pesawat ke gate kedatangan dan pengambilan bagasi yang tidak terlalu lama. kekurangannya hanya pada tempat duduk yang memiliki space kaki yang sempit, taoi bagi saya itu sih masih bisa ditoleransi. kemudian terkadang pesawatnya mengalami turbulensi ringan yg lumayan sering..","Palembang - Medan","Domestic","Economy"
"Cheap Airline","40","Juni 2016","Saya sudah seringkali menggunakan airasia. Hrga nya murah & pelayanan yg bagus. walaupun untuk luas kaki di rasa cukup sempit. tetapi overall oke, harga nya pun murah. Juga banyak promo.","Jakarta - Singapore","Southeast Asia","Economy"
"Penerbangan ini ada turbelensi","30","Januari 2017","Saya pernah beberapa kali menumpang maskapai ini dengan jam flight yang sama. Selama perjalanan, cuaca yang kurang baik menyebabkan ada turbelensi. Saat mau mendarat, sempat menunggu antrian untuk mendarat15 menit di udara karena ada maskapai lain yang juga mau mendarat juga.","Bangkok - Jakarta","Southeast Asia","Economy"
"Penerbangan On Time","30","Januari 2017","Penerbangan pagi hari atau penerbangan pertama kali biasanya selalu on time karena pesawat sudah parkir di bandara. Saya memesan makanan dan minuman di penerbangan ini melalui website. Nasi Lemak dihidangkan dalam keadaan masih hangat. Cuaca baik saat perjalanan, saat mendarat juga sangat pelan, tak terasa kasar.","Jakarta - Bangkok","Southeast Asia","Economy"
"Penerbangan Murah sampai Gratis!","50","Agustus 2016","Maskapai yang sangat murah, kemarin dapat 6 flight benar2 gratis, hanya bayar Airport Tax dan pajak lainya saja, salah satu pilihan utama untuk jalan2 keluar negeri.","Jakarta - Kuala Lumpur","Southeast Asia","Economy"
"Praktis, simpel","40","Februari 2016","Saya cukup sering memakai maskapai ini karena simple dan praktis.Simpel dalam pembeliannya, bisa pesan makanan tambahan jika mau, bisa juga menambah extra pay jika ingin membeli tempat duduk favorit atau tidak menambah apapun termasuk tidak membeli asuransi. Selain itu saya suka karena bisa kembali ke Jakarta dalam setu hari tanpa menginap. Biasanya saya mengambil penerbangan pertama atau yang kedua (jam 05.30).Tiba di joga sarapan pagi, lalu meeting atau keperluan lain,lalu setelah makan siang kembali pukul 14.00.Sampai Jakarta sudah tiba dan kembali ke rumah seperti hari hari berkantor.  Saya tak memerlukan kenyamanan lebih karena waktu perjalanan yang singkat serta harga terjangkau jadi buat saya lebih dari cukup.","Jakarta - Yogyakarta Region","Domestic","Economy"
