title,rating,date,text,route,scope,class
"YOU KNOW WHO - DELAY, LATE, POSTPONE",20,Juli 2016,"Dikarenakan mengejar waktu ke Jakarta dan saat itu yang cocok hanya penerbangan dengan LION AIR, walaupun hati kebat kebit khawatir delay, telat atau malah ditangguhkan karena sesuatu hal saya cuekin aja. kalopun terjadi pasti bakalan ""berjamaah"" alias ga saya sendiri yang bete, emosi dan marah. Maka mulailah menunggu di bandara. Tidak adanya pemberitahuan harus menunggu di gate mana sehingga telinga, mata dan mulut harus bagus bersinergi untuk mendengar, melihat dan bertanya. Penerbanganpun telat 1,5 jam. Arrrgggghhhh..... Emosi memuncak, kru dilapangan untuk bantu boarding pun dibuat bingung jg dengan jadwal si LION ini. Saat ditanya ini bagaimana ya? JAwabannya tunggu ya Bu, kami koordinasikan. Koordinasikan kemana ya Mba? Hadeuh.... Sangat tidak nyaman selama penerbangan, Entah karena type pesawat atau memang cuaca yang tidak bersahabat. YOU KNOW WHO deh ya....",Makassar - Jakarta,Domestic,Economy
"Pesawat baru, Low budget",30,Juni 2016,"Lion air, termasuk maskapai penerbangan indonesia low budget, memberikan banyak pilihan penerbangan ke seluruh penjuru indonesia dan beberapa asia.  Memiliki banyak pesawat baru yang nyaman, dengan pramugari minim dan tanpa makanan.  Sangat disayangkan, cek in counter Lion air kurang banyak, sering antree panjang, dan ruang tunggu bandaranya parahhh......karena banyaknya penerbangan lion, banyak penumpang ada dalam ruang tunggu dan tidak mendpatkan tempat duduk. saya sering harus berdiri menunggu berlama-lama sampai akhirnya boarding.",Surabaya - Yogyakarta Region,Domestic,Economy
Kesan,40,Maret 2016,"Terbang bersama lionAir nyaman, tiket pesawatnya murah, tapi masih antrian kalau chekIn...sering Dlay yang tidak enaknya, jadi sering Bete kalau naik LionAir, kadang kadang Ontime",Jakarta - Banda Aceh,Domestic,Business Class
DegDegan,30,Juli 2016,"Ini bukan sekali dua kali saya naik maskapai ini , memang harganya relatif lebih murah dari Garuda namun,nyaman juga di dalam. Yang tidak membuat nyaman adalah awak kabin yang tidak senyum , ngobrol agak berisik ketika dalam penerbangan. Pilot nya pun membuat 'pernyataan' atau perkataan yang tidak nyaman padahal sebenarnya tidak apa apa .",Surabaya - Jakarta,Domestic,Economy
Lannister Airline,10,Juli 2016,"Maskapai ini termasuk maskapai yang memiliki fleet management yang sangat buruk, pilihan yang sangat tidak engineer bagi para skywalker.  • tidak ada counter check in tanpa bagasi. Meskipun mengantri adalah budaya bangsa, mengantri di maskapai ini adalah pilihan yang sulit. • tidak sepenuhnya percaya bahwa boarding time pada tiket pukul 19.50 dan aktualnya take off pukul +/- 21.30. • loading time penumpang +/- 20 menit, saya penumpang pertama yang memasuki pesawat, dihitung ketika duduk hingga penumpang terakhir memasuki pesawat. Berdampak sistemik pada cycle time & 24 hours airport. • jika barang bawaan tidaklah besar & banyak, dibawa ke cabin saja. Bayangkan pesawat parkir di T3 ultimate, lalu naik bis ke T1 dan menunggu bagasi 30-60menit.  Sungguh bangsa yang senang menyia-nyiakan waktu.  Jika tidak urgent, gratis ataupun temenmu kena musibah, maskapai ini layak untuk tidak dipilih. Apalagi yang akan melanjutkan perjalanan ke destinasi lain, udara atau darat, Riskan!",Padang - Jakarta,Domestic,Economy
Penerbangan terlambat tapi tiba tepat waktu,30,Juli 2016,"Penerbangan terlambat 15 menit tapi rupa2nya pilot agak ngebut sehingga tiba di Lombok tepat waktu. Cabin bersih, majalah dan panduan keselamatan lengkap, pramugari ramah2 dan banyak senyum. Pilot ok, landingnya mulus.",Surabaya - Lombok,Domestic,Economy
Terbang berbiaya rrendah,30,Oktober 2015,"Pesawat tergolong baru, tapi kurang nyaman karena kursinya super duper sempit. Kalau bs milih, mending ambil emergency seat saja supaya lebih longgar.",Surabaya - Lombok,Domestic,Economy
Amazing!,40,Juli 2016,"Amazing! Sekian lama pakai Lion, baru pertama kali saya dapat layanan yang wow. Boarding lebih awal dari biasanya, dan tiba sampai tujuan pun lebih cepat. Tumben tidak ada antrian take off di Cengkareng pula.  Hal yang masih perlu diperbaiki adalah counter check in. Sungguh masih tidak teratur untuk antrian mulai dari mana. Petugas perlu lebih sering lagi mengingatkan para penumpang dalam antrian.",Jakarta - Pangkalan Baru,Domestic,Economy
Lucky Me - Penerbangan Tepat Waktu,50,Apr-16,"Sangat menyenangkan, selain dapat penerbangan tepat waktu juga berada dibelakang persis Jessica Iskandar dan anaknya hehehe It's Lucky Me :D",Jakarta - Denpasar,Asia,Economy
Penerbangan Ekonomis dan MInimalis,30,Sep-15,"Maskapai Lion Air masih jadi pilihan banyak orang (termasuk saya) untuk bisa terbang dengan biaya yang murah. Memang tidak bisa dipungkiri ada banyak kelemahan dari low cost carrier seperti ini, seperti jarak antar kursi penumpang yang sempit, tidak ada layanan makan-minum selama penerbangan, bahkan seringnya laporan delay. Meskipun demikian, saya tetap salut dengan maskapai ini. Pada masa kabut asap sedang pekat2nya di Kalimantan Tengah, banyak maskapai yang tidak berani terbang karena alasan keamanan. Padahal saat itu ada keadaan kami diharuskan berangkat karena acara keluarga yang sangat penting. Satu2nya yang masih memberikan harapan hanyalah Lion Air. Walaupun melalui berbagai drama penundaan, keterlambatan, transfer pesawat dan ketakutan lainnya, akhirnya kami berangkat juga dan perjalanan berlangsung lancar diiringi dengan kelelahan dan kelegaan luar biasa. Semoga layanannya dapat terus ditingkatkan, tingkat keterlambatan dikurangi dan harga terus terjangkau.",Palangkaraya - Medan,Domestic,Economy
KL TRIP,50,Juli 2016,"pramugari nya ramah ramah. makanan nya enak terus harga nya terjangkau lah. kursi nya ya lumayan lah, kan kelas ekonomi wekwek",Jakarta - Kuala Lumpur,Southeast Asia,Economy
Pulang Pergi empat kali naik maskapai yang sama,30,Juli 2016,"Bulan kemarin merasakan pertama kalinya naik maskapai ini. menuju kota tujuan harus dua kali perjalanan, transit di ibu kota. Penerbangan pertama dari kota gudeg harus delay empat jam. Penerbangan selanjutnya sesuai jadwal.",Yogyakarta Region - Tarakan,Domestic,Economy
Kesan delay dan low Pelayanan selalu untuk Lion Air,20,Juli 2016,"Kesan delay selalu ada di maskapai ini. flight terakhir jam 19.30, baru masuk ke pesawat jam 19.50. dan baru terbang jam 20.40. Untuk pelayanan kurang dimana udara panas dengan alasan dari pilot nanti akan dingin pada waktu diatas, kenyataannya seperti naek bis ekonomi AKAP, sungguh menyedihkan tidak sesuai dengan biaya yang dikeluarkan. kepaksa karena pesawat terakhir meskipun dapat harga yang luar biasa mahal",Jakarta - Solo,Domestic,Economy
Pengalaman Terbang Pertama,40,Agustus 2015,"Pertama terbang dengan Lion Air rasanya berat karena dengar dari teman2 bahwa maskapai Lion itu tidak nyaman dan banyak getaran,,tetapi setelah terbang dengan Lion Air,,,hingga sekarang saya selalu terbang dengan Lion yang memiliki konsep murah, aman, nyaman, dan itu semua cukup menggambarkan tingkat kepuasan yang saya dapat",Medan - Jakarta,Domestic,Economy
Low Budget from Indonesia,40,Juli 2016,Pernah beberapa kali terkena delay namun secara garis besar pelayanan yang diberikan lumayan bagus dan harga yang di berikan juga lebih murah dibanding maskapai lain dengan rute yang sama,Batam - Padang,Domestic,Economy
maskapai murah,30,Januari 2016,"bangku yang di sediakan sempit , dan untuk sudut dengkul yang terlalu dekan dengan bangku depan . sering adanya delay pesawat",Jakarta - Denpasar,Asia,Economy
Sering delay dan tidak mendapatkan apapun selama penerbangan,20,Oktober 2015,"sering delay, dan tidak mendapatkan apapun selama pernerbangan dari surabaya ke ternate , hampir 3 jam di udara.",Surabaya - Ternate,Domestic,Economy
Pertama Naik Batik,40,Juni 2016,"Waktu boarding dan tiba ontime.. penerbangan premium ala lion star, yang konsepnya sedikit meniru garuda.. hanya tidak ada pembagian surat kabar, permen serta minuman (teh, kopi, jus) seperti garuda, hanya dapat box isi roti dan aqua botol kecil dengan lambang lion air.. armadanya masih baru, AC nya masih sangat dingin, Hiburannya baik, hanya kurang variasi pilihan film, dan pada batik air tidak menyediakan headset sehingga harus bawa headset sendiri atau dapat membeli di pesawat.. lumayanlah..",Yogyakarta Region - Jakarta,Domestic,Economy
pengalaman dengan Batik air,30,Mei 2016,service yang di berikan kepada penumpang Lion atau Batik air belakangan ini semangkin membaik. sekarang tidak delay lama tapi pas pesawat akan turun diperlambat karena menunggu giliran turun.,Jakarta - Surabaya,Domestic,Economy
Enjoy my flight,40,Januari 2016,"pertama kali dari bali ke jogja menggunakan maskapai lion, sempat reschedule jam berangkat agak takut karena banyak opini sering delay so far ontime banget sesuai jadwal. Alhamdulillah sampai tujuan dengan selamat...",Denpasar - Yogyakarta Region,Southeast Asia,Economy
Kesan pertama delays,30,Juli 2016,"baru pertama kalinya naik batik air yang masih anak perusahaan lion air(juara delays nya) kirain bakalan on time ternyata delays 2 jam yang seharusnya berangkat jam 10.20 wib, ini baru take off jam 12.17 wib, walaupun di kasih complimentary 1box (2 bh roti + air mineral) tetap berasa lelah dan bosan, di dalam cabin dengan seats 3-3 lumayan nyaman, dan diberikan 1 box makanan kembali, Dan terbayar sudah kekesalan anak saya dengan fasilitas hiburan nya games,",Malang - Jakarta,Domestic,Economy
penantian yang jenuh,30,Februari 2016,"Menungggu Transit di bandara balikpapan , untuk tujuan makassar, yang membuat kita jenuh adalah waktu yang terbuang percuma,.. lantas apa saja yang harus kita kerjakan, beberapa dari pelanggan yang tidak membawa barang banyak, bisa istirahat total sambil tiduran, sedang yang membawa barang banyak, ataupun dengan keluarga , entah untuk tujuan apa mereka berangkat, fasilitas dari maskapai mestinya memberikan pelayanan tambahan berupa fasiltas coold drink atau lainnya , hanya dengan menunjukkan ticket pesawat,...kapan itu terlaksana????",Solo - Makassar,Domestic,Economy
Maskapai penerbangan,30,Mei 2016,"Salah satu maskapai penerbabgan murah yang terdapat di indonesia, pelayanannya ok sayangnya lion air sering delay",Medan - Penang,Southeast Asia,Economy
Jadwal keberangkatan molor 1/2 jam,30,Juni 2016,"Pelayanan sangat standart boleh dibilang sangat minim, begitu juga kebersihan kurang, di kantong kursi banyak bekas bungkus makanan, boarding terlambat 1/2 jzm",Surabaya - Denpasar,Asia,Economy
Terbang bersama Lion Air,30,Juli 2016,"Mengunjungi kota kupang, kami memakai jasa penerbangan Lion Air, berangkat dari Surabaya di malam hari ternyata nyaman juga, penerbangan kurang lebih 2 jam",Surabaya - Kupang,Domestic,Economy
Penerbangan yang menyenangkan,40,Juli 2016,"Akhirnya Lion Air mengerti kebutuhan seluruh penumpang maskapai. Tidak delay. Beberapa kali saya menggunakan maskapai ini, tidak pernah delay. Pilot sangat handal sekalipun harus melewati awan tebal.",Semarang - Jakarta,Domestic,Economy
Walaupun anda kesal...tapi ia dibutuhkan karena banyaknya slot penerbangan,30,Sep-15,"Lion Air ini dibenci tetapi dirindukan..dengan armada terbesar di Indonesia selayaknya mereka terus memperbaiki kinerja disetiap lini dan bisa dikatakan mereka perlu banyak pesawat cadangan agar tidak terjadi penumpukan penumpang yang ter delay akibat hasil pemeriksaan diketahui landing gear ataupun ban vulkanisirnya ""tiba tiba"" sudah terlalu tipis....",Palembang - Jakarta,Domestic,Economy
delay tanpa kompensasi yang sesuai,10,Juni 2016,"penerbangan terjadwal 17.40 dengan waktu boarding 17.10. beberapa saat setelah waktu boarding terlampaui, kami mendapat informasi bahwa keberangkatan pesawat diundur 2 jam atas alasan operasional. alih-alih diberangkatkan sesuai dengan jadwal ""terbaru"", kami terpaksa menunggu lebih lama lagi tanpa pemberitahuan dan akhirnya dipanggil boarding hampir jam 9 malam. kami diberikan mie goreng dan air mineral kemasan gelas untuk menemani menghabiskan waktu di ruang tunggu keberangkatan",Lombok - Denpasar,Asia,Economy
low cost yang lumayan,40,Juni 2016,"Layanan pemesanan tiket online yang cepat, murah dan fleksibel menjadi nilai unggulan, sayangnya belum semua ATM bank otomatis terhubung ke sistim pembayaran.",Banda Aceh - Jakarta,Domestic,Economy
Takut delay lagi,30,Agustus 2015,"Beberapakali saja naik Lion pernah delay jug, lama. Memang kalau harga pas murah ya murah....tapi kalau pas mahal ya mahal banget bo!! Pelayanan biasa.",Jakarta - Solo,Domestic,Economy
Improvisasi Lion Air,40,Maret 2016,"Penerbangan dengan Lion Air Boeing 737-900ER PK-LFU, sewaktu menggunakan penerbangan ini, cukup baik, jadwal keberangkatan 20.05 namun reschedule menjadi 19.50, dan sudah boarding sejak pukul 19.15, overall oke dengan standar Lion Air, dapat bagasi 20KG, awak kabin juga ramah dan saya diperbolehkan untuk foto foto, total durasi 01 jam 20 menit dan sesuai dengan harga, checkin juga berjalan baik. terus tingkatkan Lion Air terutama kebersihan kabin dan perbaikan terhadap beberapa reclining seat",Singapore - Jakarta,Southeast Asia,Economy
Pilihan Maskapai Full Service (BATIK AIR),50,Maret 2016,"Terbang dengan Batik Air 7153 rute CGK-SIN (A320-200 PK-LAL), jam penerbangan 07.45 dan pukul 07.05 sudah bisa boarding, penerbangan tepat waktu dengan durasi 01 jam 15 menit, kebersihan kabin baik, awak kabin ramah dan makanan yang disajikan cukup menarik yaitu pilihan nasi kuning atau nasi goreng (tentunya porsi sesuai standar kelas ekonomi pada umumnya), cukup senang dengan penerbangan dengan batik air, boleh dicoba untuk menikmati full service airline dengan harga miring :). untuk pilihan hiburan cukup minim (sedikit film) tetapi perangkat hiburan sudah menggunakan teknologi terbaru dan layar sentuh sangat responsif. terus tingkatkan layanan Lion Group",Jakarta - Singapore,Southeast Asia,Economy
Gagal terbang karena dianggap terlambat check-in,10,Apr-16,"papan pengumuman menunjukkan bahwa penerbangan saya diundur 1 jam dari jadwal semula. Sehingga saya memutuskan menunggu di luar sebelum check-in. Ketika waktu sudah menunjukkan 1 jam 15 menit sebelum keberangkatan, saya menuju check-in counter dan supervisor dari check-in officer melarang saya terbang. Saya dianggap terlambat check-in meskipun sebenarnya saya harus mendapat ganti rugi atas keterlambatan jadwal penerbangan tersebut. Menyedihkan :(",Surabaya - Jakarta,Domestic,Economy
Selalu Delayed Jika Terbang Bersama Dengan Maskapai Ini,10,Desember 2015,"Pada saat antri untuk cek in sudah disambut dengan antrian panjang, ketika sudah sampai depan petugas cek in, diinfokan penerbangan saya delayed 2 jam dikarenakan alasan teknis yang sebenarnya saya sudah tau alasan delayednya adalah penerbangan Denpasar Jakarta ada 3 flight tapi ingin mereka jadikan satu.  Ketika boarding, ternyata saya mendapat pesawat yang sudah tua (boeing 747-400) dan interiornya rusak parah. Saya heran mengapa pesawat seperti ini masih layak terbang.  Dan pada saat pengambilan bagasi, pesawat parkir di hanggar cargo, pemngambilan bagasi di terminal 3. Bus dari tempat parkir ke terminal hanya disediakan 4 bus dengan jumlah penumpang hampir 400 pax. Tidak berhenti disitu saja, untuk pengambilan bagasi saya, saya harus menunggu 1 jam lebih. Semua penumpang pada saat ini sudah marah dan teriak ke petugas darat, namun tidak ada respon.  Lion Air harus berbenah. Mungkin bisa mencontoh anak usahanya yang lain seperti Batik Air, satu group namun pelayanan dan manajemennya bisa dikatakan lebih baik dari Lion Air. Jangan semena-mena dikarenakan sudah menguasai pasar dan slot bandara sehingga orang-orang mau tidak mau naik Lion Air tetapi pelayanannya masuh jauh dari kata memuaskan.",Denpasar - Jakarta,Southeast Asia,Economy
Lancar Walau Lapar,30,Maret 2016,"Untuk kesekian kalinya, Lion Air menjadi maskapai yang membawa saya bepergian, kali ini menuju Singapura. Meskipun ada keterlambatan yang tidak terlalu lama, saya menganggap bahwa perjalanan ini termasuk lancar. Namun saat berada di atas pesawat, saya dikejutkan dengan onboard shop Lion Air (dimana sebelumnya tidak ada), namun saat saya tengok item yang dijual membuat saya mengurungkan niat untuk berbelanja kudapan. Saran saya, tetap bawa makanan sendiri deh.",Surabaya - Singapore,Southeast Asia,Economy
Terbanglah bersama Lion Air Pilihan Cerdas Penerbangan,30,Desember 2015,"Lion Air adalah salah satu maskapai penerbangan yang memberikan kenyamanan. Harga tiket yang sangat bersaing dan pelayanan yang memuaskan. Lion Air telah melebarkan sayapnya denngan maskapai wings air yang menjadi anak perusanhaan. yang menandakan maskapai ini cukup baik untuk dipilih, menggunakan pesawat yang panjang sehingga tidak terlalu bergemuru. lending yang cukup baik",Makassar - Jakarta,Domestic,Economy
Low Cost Airlines - Jangan Berharap Terlalu Banyak,20,Juli 2016,"Maskapai ini adalah maskapai penerbangan dengan biaya rendah, jangan berharap terlalu banyak karena hanya akan mengecewakan anda. Jika anda ingin tepat waktu berada di tujuan anda menggunakan maskapai lain adalah pilihan. Namun, jika anda tidak terburu-buru dan menginginkan biaya penerbangan yang murah, maka ini bisa menjadi solusi.  Penerbangan saya Jakarta-Denpasar, delay 1 jam.",Jakarta - Denpasar,Asia,Economy
